1047	21.72085	-16.3	6.7	33.7	71.7	81.7005
1071	21.93445	-16.9	6.1	34.1	74.1	83.101
1096	22.1896	-16.4	6.6	33.6	74.6	84.6005
1122	22.44445	-16.8	6.2	34.2	76.2	87.2
1148	22.6953	-17.2	6.8	34.8	77.8	89.8
1174	22.9381	-17.6	6.4	34.4	79.4	90.4
1202	23.1974	-17.8	6.2	34.2	80.2	92.2
1230	23.44875	-18	6	35	82	93
1258	23.73235	-18.2	6.8	34.8	83.8	95.8
1288	24.00265	-18.205	6.8	34.8	85.8	96.8
1318	24.27165	-19.2	5.8	34.8	87.8	98.8
1348	24.5433	-19.2	5.8	34.8	88.8	100.8
1380	24.82625	-19	6	35	91	103
1412	25.1094	-19.8	6.2	35.2	92.2	105.2
1445	25.4011	-20.5	6.5	35.5	94.5	106.5
1479	25.68155	-21.1	5.9	35.9	95.9	106.9005
1513	25.97075	-20.7	6.3	35.3	98.3	110.3
1548	26.2843	-21.2	5.8	35.8	99.8	111.8
1584	26.6083	-21.6	5.4	36.4	101.4	114.4
1621	26.936	-21.9	6.1	36.1	103.1	117.1
1659	27.2728	-22.1	5.9	35.9	104.9	118.9
1698	27.6134	-22.2	5.8	36.8	107.8	120.8
1737	27.9414	-22.3	5.7	36.7	109.7	122.7
1778	28.2874	-23.2	5.8	36.8	111.8	124.8
1819	28.61145	-24.1	5.9	36.9	113.9	125.901
1862	28.9916	-23.8	5.2	36.2	116.2	129.2
1905	29.3756	-23.5	5.5	36.5	118.5	131.5
1949	29.7324	-24.1	5.9	36.9	120.9	132.9005
1995	30.1051	-24.5	5.5	37.5	123.5	135.5
2041	30.49025	-24.9	5.1	37.1	125.1	137.1005
2089	30.8962	-25.1	4.9	37.9	127.9	139.9005
2137	31.2986	-26.3	4.7	37.7	130.7	142.7
2187	31.69245	-26.3	4.7	37.7	133.7	145.7
2238	32.13215	-26.2	4.8	37.8	136.8	147.8
2290	32.5712	-27	5	38	140	151.0005
2344	33.0395	-27.6	4.4	38.4	142.4	154.4005
2398	33.48855	-27.2	4.8	38.8	145.8	156.8005
2454	33.9616	-28.6	4.4	39.4	148.4	159.4005
2511	34.4321	-27.9	4.1	39.1	151.1	163.1
2570	34.89665	-29	4	39	154	166.0005
2630	35.40265	-30	4	40	157	169.001
2691	35.90895	-29.9	4.1	40.1	160.105	173.101
2754	36.41475	-30.6	4.4	40.4	164.4	177.4
2818	36.929	-30.2	3.8	39.8	167.8	180.8
2884	37.45795	-30.6	4.4	40.4	171.4	184.4
2951	37.99405	-31.9	4.1	41.1	174.105	188.1
3019	38.53845	-32.1	3.9	40.9	178.9	191.9
3090	39.1238	-32	4	41	182	195.0005
3162	39.72695	-32.8	4.2	41.2	186.2	198.2
3235	40.3451	-32.505	3.5	41.5	189.5	202.5
3311	40.9708	-33.9	4.1	42.1	194.1	207.1
3388	41.60755	-34.2	3.8	41.8	197.805	211.8
3467	42.2634	-34.3	3.7	42.7	202.7	214.7005
3548	42.93485	-35.2	3.8	42.8	207.8	217.801
3630	43.58335	-35.005	3	43	212	223
3715	44.2298	-36.5	3.5	43.5	216.5	228.5
3801	44.8722	-36.9	3.1	43.35	222.1	234.1
3890	45.59335	-37	3	44	226	239
3981	46.33465	-37.9	3.1	44.1	231.1	242.1005
4073	47.0448	-38.7	3.3	44.3	235.3	246.3005
4168	47.8099	-39.2	2.8	44.8	239.805	251.8005
4265	48.56	-39.5	2.5	44.5	245.5	256.5
4365	49.33815	-40.5	2.5	45.5	250.5	262.5005
4466	50.18065	-40.4	2.6	45.6	256.6	268.6005
4570	51.0049	-42	3	46	262	276
