001047 37.88336 7.7 29.7 45.7 71.7 78.7
001071 38.37464 8.1 30.1 46.1 73.1 81.1
001096 38.8676 7.6 30.6 46.6 74.6 81.6
001122 39.3669 8.2 31.2 47.2 75.2 83.2
001148 39.86776 7.8 31.8 47.8 76.8 84.8
001174 40.36388 7.4 31.4 48.4 78.4 86.4
001202 40.86768 8.2 32.2 49.2 79.2 88.2
001230 41.36498 8 33 50 81 90
001258 41.85254 7.8 32.8 49.8 81.8 91.8
001288 42.3622 7.8 32.8 50.8 82.8 92.8
001318 42.85854 7.8 33.8 51.8 84.8 94.8005
001348 43.3408 7.8 33.8 51.8 85.8 96.8
001380 43.83404 8 34 53 87 98.0005
001412 44.32108 8.2 35.2 53.2 88.2 100.2005
001445 44.81342 8.5 35.5 53.5 90.5 101.5
001479 45.31556 7.9 35.9 54.9 91.9 103.9
001513 45.79534 8.3 35.3 55.3 93.3 106.3
001548 46.2824 7.8 35.8 55.8 94.8 107.8
001584 46.76404 7.4 36.4 56.4 96.4 109.4
001621 47.24614 7.1 37.1 57.1 98.1 112.1005
001659 47.72854 6.9 36.9 57.9 99.9 113.9
001698 48.19936 7.8 36.8 58.8 100.8 115.8005
001737 48.66222 6.7 37.7 58.7 102.7 118.7
001778 49.11384 6.8 37.8 59.8 104.8 121.8
001819 49.53104 6.9 37.9 59.9 105.9 122.9
001862 49.97434 7.2 38.2 61.2 107.2 125.2
001905 50.40266 6.5 38.5 61.5 108.5 127.5005
001949 50.82314 6.9 38.9 61.9 110.9 129.9
001995 51.24478 7.495 38.5 62.5 111.5 132.5
002041 51.64388 6.1 39.1 63.1 113.1 134.1
002089 52.05136 5.9 38.9 63.9 114.9 137.9
002137 52.45 5.7 39.7 64.7 115.7 139.7
002187 52.83742 5.7 39.7 64.7 117.7 142.7
002238 53.20224 5.8 39.8 65.8 118.8 143.8
002290 53.56454 6 40 66 120 145.0005
002344 53.92994 6.4 40.4 66.4 121.4 148.4
002398 54.30046 5.8 40.8 66.8 122.8 150.8005
002454 54.64908 5.4 40.4 67.4 124.4 152.4005
002511 54.98024 5.1 41.1 68.1 125.1 156.1
002570 55.30996 5 41 69 125 159
002630 55.6239 5 41 69 126 162
002691 55.94444 5.1 41.1 69.1 127.1 165.1
002754 56.25158 4.4 41.4 69.4 128.4 168.4
002818 56.5572 3.8 41.8 69.8 128.8 170.801
002884 56.86044 4.4 41.4 70.4 128.4 174.4
