100	5.57168	-3	4	8	10	10
102	5.66696	-2.8	4.2	7.2	10.2	10.2
104	5.75736	-2.6	4.4	7.4	10.4	10.4
107	5.89206	-3.3	4.7	7.7	10.7	10.7
109	5.98944	-3.1	3.9	7.9	10.9	10.9
112	6.1298	-2.8	4.2	8.2	11.2	11.2
114	6.2244	-2.6	4.4	8.4	11.4	11.4
117	6.35612	-3.3	4.7	8.7	11.7	11.7
120	6.48996	-3	5	9	12	12
123	6.62324	-2.7	4.3	9.3	12.3	12.3
125	6.71216	-2.5	4.5	9.5	12.5	12.5
128	6.84374	-3.2	4.8	8.8	12.8	12.8
131	6.96804	-2.9	5.1	9.1	13.1	13.1
134	7.09842	-2.6	5.4	9.4	13.4	13.4
138	7.27228	-3.2	4.8	9.8	13.8	13.8
141	7.39744	-2.9	5.1	10.1	14.1	14.1
144	7.52514	-3.6	5.4	10.4	14.4	14.4
147	7.64472	-3.3	5.7	10.7	14.7	14.7
151	7.8099	-3.9	5.1	10.1	15.1	15.1
154	7.93644	-3.6	5.4	10.4	15.4	15.4
158	8.10124	-4.2	5.8	10.8	14.8	15.8
162	8.25818	-3.8	6.2	11.2	15.2	16.2
165	8.3798	-3.5	5.5	11.5	15.5	16.5
169	8.53464	-4.1	5.9	11.9	15.9	16.9
173	8.6916	-3.7	6.3	11.3	16.3	17.3
177	8.84188	-3.3	6.7	11.7	16.7	17.7
181	8.99406	-3.9	6.1	12.1	17.1	18.1
186	9.18046	-3.4	6.6	12.6	17.6	18.6
190	9.33194	-4	7	13	18	19
194	9.48016	-3.6	6.4	12.4	18.4	19.4
199	9.66794	-4.1	6.9	12.9	18.9	19.9
204	9.84304	-3.6	6.4	13.4	19.4	20.4
208	9.98634	-4.2	6.8	13.8	18.8	20.8
213	10.16208	-3.7	7.3	14.3	19.3	21.3
218	10.33072	-4.2	6.8	13.8	19.8	21.8
223	10.50082	-4.7	7.3	14.3	20.3	22.3
229	10.7063	-4.1	6.9	14.9	20.9	21.9
234	10.87132	-4.6	7.4	14.4	21.4	22.4
239	11.03486	-4.1	7.9	14.9	21.9	22.9
245	11.22456	-4.5	7.5	15.5	22.5	23.5
251	11.41966	-3.9	8.1	16.1	23.1	24.1
257	11.61074	-4.3	7.7	15.7	22.7	24.7
263	11.79718	-4.7	8.3	16.3	23.3	25.3
269	11.97892	-4.1	7.9	16.9	23.9	25.9
275	12.15984	-4.5	8.5	16.5	24.5	26.5
281	12.33824	-4.9	8.1	17.1	25.1	26.1
288	12.54292	-4.2	7.8	17.8	25.8	26.8
295	12.75068	-4.5	8.5	17.5	25.5	27.5
301	12.92128	-4.9	8.1	18.1	26.1	28.1
309	13.1521	-5.1	8.9	17.9	26.9	28.9
316	13.34378	-5.4	8.6	18.6	27.6	29.6
323	13.5358	-4.7	8.3	19.3	28.3	30.3
