5248	52.48256	-44.2	2.8	44.8	296.8	310.8
5370	53.36084	-44	2	45	303	318
5495	54.23262	-45.5	2.5	45.5	309.5	324.5
5623	55.11444	-45.7	2.3	46.3	316.3	330.3
5754	56.009	-46.6	1.4	46.4	323.4	337.4
5888	56.9235	-47.2	1.8	46.8	329.805	343.8
6025	57.8619	-48.5	1.5	47.5	337.5	351.5
6165	58.85456	-48.5	1.5	47.5	344.5	359.5
6309	59.83474	-50.1	0.9	47.9	352.9	366.9
6456	60.8264	-50.4	1.6	47.6	359.6	375.6
6606	61.85838	-50.4	0.6	48.6	367.6	383.6
6760	62.91032	-52	1	49	376	391
6918	64.00354	-52.2	0.8	48.8	383.8	398.8
7079	65.07808	-53.1	0.9	49.9	392.9	407.9
7244	66.20408	-53.6	0.4	49.4	401.4	416.4
7413	67.35862	-54.7	0.3	50.3	410.3	425.3
7585	68.54032	-55.5	0.5	50.5	419.5	435.5
7762	69.74784	-55.8	0.2	51.2	428.2	444.2
7943	70.96344	-56.7	0.3	51.3	437.3	455.3
8128	72.2342	-58.2	-0.2	51.8	446.8	463.8005
8317	73.51916	-58.3	-0.3	51.7	456.7	473.7005
8511	74.84438	-58.9	-0.9	52.1	467.1	485.1
8709	76.15148	-59.1	-0.1	52.9	476.9	496.9
8912	77.52714	-60.8	-0.8	52.2	487.2	500
9120	78.93492	-61	-1	53	499	500
9332	80.33288	-61.8	-0.8	53.2	500	500
9549	81.76098	-63.1	-1.1	53.9	500	500
9772	83.29862	-63.8	-1.8	54.2	500	500
10000	84.8703	-65	-1	55	500	500
10232	86.43736	-65.8	-1.8	55.2	500	500
10471	88.03972	-65.9	-1.9	55.1	500	500
10715	89.6739	-67.5	-1.5	55.5	500	500
10964	91.37464	-67.6	-2.6	56.4	500	500
11220	93.11216	-68	-2	57	500	500
11481	94.82936	-68.9	-2.9	57.1	500	500
11748	96.6231	-70.2	-3.2	57.8	500	500
12022	98.46278	-70.8	-2.8	58.2	500	500
12302	100.3442	-71.8	-2.8	58.2	500	500
12589	102.2828	-74.1	-3.1	58.9	500	500
12882	104.2655	-73.8	-3.8	59.2	500	500
13182	106.2963	-75.8	-3.8	59.2	500	500
13489	108.3767	-76.1	-4.1	59.9	500	500
13803	110.4855	-77.7	-3.7	60.3	500	500
14125	112.6162	-77.5	-4.5	60.5	500	500
14454	114.7965	-78.6	-4.6	61.4	500	500
14791	117.0824	-79.9	-4.9	62.1	500	500
15135	119.392	-80.505	-4.5	62.5	500	500
15488	121.7376	-82.2	-5.2	62.8	500	500
15848	124.1499	-84.2	-5.2	63.8	500	500
16218	126.6016	-85.2	-5.2	63.8	500	500
16595	129.0832	-87.5	-5.5	64.5	500	500
16982	131.6777	-87.8	-5.8	65.2	500	500
17378	134.3061	-88.2	-6.2	65.8	500	500
17782	136.959	-90.8	-6.8	66.2	500	500
18197	139.7474	-91.3	-6.3	66.7	500	500
18620	142.5876	-92	-7	67	500	500
19054	145.4787	-91.6	-6.6	67.4	500	500
19498	148.4179	-93.2	-7.2	67.8	500	500
19952	151.442	-93.8	-7.8	68.2	500	500
