001047 44.17588 14.7 36.7 51.7 72.7 78.7
001071 44.82992 14.1 37.1 53.1 74.1 80.1
001096 45.50112 14.6 37.6 53.6 75.6 81.6
001122 46.19844 15.2 38.2 54.2 77.2 83.2
001148 46.87212 15.8 38.8 54.8 77.8 84.8
001174 47.5283 15.4 39.4 56.4 79.4 86.4
001202 48.23248 15.2 39.2 57.2 81.2 88.2
001230 48.92882 16 40 58 83 90
001258 49.6023 15.8 40.8 58.8 83.8 91.8
001288 50.3206 15.8 40.8 59.8 85.8 93.8
001318 51.00278 16.8 41.8 59.8 86.8 94.8005
001348 51.67826 16.8 41.8 60.8 87.8 96.8
001380 52.38488 17 43 62 90 99
001412 53.089 17.2 43.2 62.2 91.2 101.2
001445 53.796 17.5 43.5 63.5 92.5 102.5
001479 54.5022 17.9 44.9 63.9 93.9 104.9
001513 55.22134 18.3 45.3 65.3 95.3 106.3
001548 55.93598 18.8 45.8 65.8 96.8 107.8
001584 56.65054 18.4 46.4 66.4 98.4 110.4
001621 57.38258 18.1 47.1 68.1 99.1 112.1
001659 58.12234 18.9 46.9 68.9 100.9 113.9005
001698 58.84572 18.8 47.8 69.8 101.8 115.8
001737 59.55376 19.7 48.7 70.7 103.7 118.7
001778 60.27264 19.8 48.8 70.8 105.8 119.8005
001819 60.96484 18.9 49.9 71.9 106.9 122.9
001862 61.6931 20.195 50.2 73.2 108.2 124.2005
001905 62.41054 19.5 50.5 73.5 109.5 126.5
001949 63.12452 19.9 50.9 74.9 110.9 127.9
001995 63.85278 20.5 51.5 75.5 112.5 130.5
002041 64.55156 20.1 52.1 76.1 114.1 132.1
002089 65.26946 19.9 52.9 76.9 115.9 133.9
002137 65.98 20.7 53.7 77.7 116.705 135.7005
002187 66.7001 20.7 54.7 78.7 118.7 137.7005
002238 67.40026 20.8 54.8 79.8 120.8 140.8
002290 68.1186 21 55 80 122 142
002344 68.83452 21.4 55.4 81.4 123.4 144.4
002398 69.54398 21.8 56.8 81.8 124.8 147.8
002454 70.26706 21.4 57.4 83.4 125.4 150.4
002511 70.9894 22.1 57.1 84.1 127.1 152.1
002570 71.70294 22 58 85 128 152.0005
002630 72.41784 22 59 86 130 154
002691 73.12602 22.1 59.1 86.1 131.1 155.1
002754 73.83442 22.4 59.4 87.4 131.4 156.4
002818 74.55126 22.8 60.8 87.8 132.8 157.8
002884 75.28926 23.4 61.4 89.4 134.4 160.4
