1047	29.0043	-4.3	18.7	37.7	70.7	79.7
1071	29.1812	-4.9	19.1	38.1	72.1	81.1
1096	29.35162	-5.4	18.6	38.6	73.6	82.6
1122	29.51906	-4.8	19.2	38.2	75.2	83.2
1148	29.67858	-5.2	18.8	38.8	75.8	83.8005
1174	29.83246	-5.6	18.4	38.4	77.4	85.4005
1202	29.99916	-5.8	19.2	39.2	79.2	87.2
1230	30.1591	-6	19	39	81	89
1258	30.30546	-6.2	18.8	39.8	81.8	90.8
1288	30.46716	-6.2	18.8	39.8	83.8	92.8
1318	30.62022	-6.2	18.8	39.8	84.8	94.8
1348	30.76178	-7.2	18.8	39.8	86.8	95.8
1380	30.9191	-7	19	40	88	97
1412	31.07304	-6.8	19.2	40.2	89.2	99.2
1445	31.22466	-7.5	19.5	40.5	91.5	101.5
1479	31.3617	-7.1	18.9	40.9	92.9	102.9
1513	31.50072	-7.7	19.3	41.3	94.3	104.3005
1548	31.63282	-8.2	19.55	40.8	95.8	106.8
1584	31.78006	-8.6	19.4	41.4	97.4	108.4
1621	31.90648	-8.9	19.1	41.1	99.1	111.1
1659	32.03076	-9.1	19.9	41.9	101.9	112.9005
1698	32.16214	-9.2	19.8	41.8	103.8	114.8
1737	32.29336	-9.3	19.7	41.7	105.7	117.7
1778	32.42394	-10.2	19.8	41.8	106.8	118.8005
1819	32.53824	-10.1	19.9	41.9	108.9	121.9
1862	32.66964	-9.8	19.2	42.2	111.2	124.2
1905	32.7941	-10.5	19.5	42.5	113.5	125.5
1949	32.90058	-10.1	19.9	42.9	114.9	127.9
1995	33.01198	-11.5	19.5	43.5	117.5	129.5005
2041	33.12692	-11.9	19.1	43.1	119.1	132.1
2089	33.22918	-12.1	19.9	43.9	120.9	134.9
2137	33.33142	-12.3	19.7	43.7	122.7	137.7
2187	33.44418	-12.3	19.7	43.7	125.7	140.7
2238	33.54524	-12.2	19.8	43.8	127.8	142.8
2290	33.65322	-13	19	44	130	145
2344	33.77896	-13.6	19.4	44.4	133.4	148.4
2398	33.8849	-13.2	19.8	44.8	135.8	151.8
2454	33.98602	-13.6	19.4	44.4	138.4	154.4
2511	34.09148	-13.9	19.1	45.1	140.1	156.1
2570	34.21044	-14	19	45	144	161
2630	34.31804	-15	19	45	146	163
2691	34.40874	-15.9	19.1	45.1	149.1	165.1
2754	34.52176	-15.6	19.4	45.4	151.4	169.4
2818	34.6365	-16.2	19.8	45.8	153.8	171.801
2884	34.74846	-16.6	19.4	46.4	157.4	176.4005
2951	34.86298	-16.9	19.1	46.1	160.1	180.1005
3019	34.96138	-17.1	18.9	46.9	162.9	183.9
3090	35.08906	-17	19	47	166.005	188.0005
